帖子ID,帖子标题,股票吧代码,股票吧名称,用户ID,用户昵称,点击量,转发量,评论量,发布时间,最后更新时间,是否有图片,是否有视频
1594947254,牛市需要实体经济支撑，实体经济需要行业领头羊，我们的科技是领头羊、突飞猛进，但带,zssh000001,上证指数吧,8.75937E+15,吃亏太多成老狐狸,7,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594947227,跳水开始，动作挺优美,zssh000001,上证指数吧,4.55431E+15,股友182m5W8357,5,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594947212,牛不言底,zssh000001,上证指数吧,6.33202E+15,完美的陆梁水,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594947201,牛市结束了，慢慢熊途要来,zssh000001,上证指数吧,6.85037E+15,史华德,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594947115,哀鸿遍野,zssh000001,上证指数吧,6.4511E+15,股友vAVzJP,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594947106,荡气不回肠！如果回肠了，那就真的是牛市！,zssh000001,上证指数吧,5.52911E+15,tgl20,2,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946962,收盘在3743之下，行情结束。,zssh000001,上证指数吧,5.33336E+15,小方起飞了,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946913,打的好好的一把牌，测底废了，下午拉不红，牛市结束。,zssh000001,上证指数吧,5.76309E+15,五毒教,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946894,爆跌开始，早点跑吧，不要幻想还能上去，它就一个方向↓,zssh000001,上证指数吧,1.02736E+15,忠厚的小叮当,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946893,大盘都不行了，该清仓了,zssh000001,上证指数吧,9.78401E+15,ROGEYE,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946882,"牛市，熊市我都没说过，但牛市也要跌,甚至暴跌；熊市也会涨。不要一根筋，也不要太天",zssh000001,上证指数吧,3.1834E+15,Must,2,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946836,这样杀法，下午惨了。,zssh000001,上证指数吧,8.73701E+15,yinwang1688,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946806,听说是牛市,zssh000001,上证指数吧,6.05815E+15,回本到赚钱,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946713,这就是牛市？一个月的利润3天亏完，还倒亏。,zssh000001,上证指数吧,3.70533E+15,未来丶1,5,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946718,提醒大家上证指数和恒生指数都有短期筑顶的迹象，不排除深度回调。大家应该避开前期涨,zsgjhsi,恒生指数吧,9.38411E+15,喜羊羊123,312,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946707,兄弟们熊来了,zssh000001,上证指数吧,8.74434E+15,天才交易员张学友,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946702,巨大的泡沫,zssh000001,上证指数吧,3.75136E+15,太平公主无趣,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946612,TM的别在跳了,zssh000001,上证指数吧,1.41432E+15,基民YcIvdo,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946551,看3742点,zssh000001,上证指数吧,9.53106E+15,股友7970UY7622,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946437,散户被砸了20个点了，,zssh000001,上证指数吧,7.72733E+15,股友1l0579p890,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594885842,有可能是重演2015年吧？,zssh000001,上证指数吧,9.39432E+15,股友3t220u3922,536,0,7,2025/9/4 10:39,2025/9/4 11:17,FALSE,FALSE
1594946413,中期回调的模样。准备休息三个月吧,zssh000001,上证指数吧,8.01809E+15,道心破碎道心破碎,2,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946370,今天鼓励一下，一鼓作气，冲向3702，把缺口补上，然后稳定军心，回头向上，,zssh000001,上证指数吧,8.44132E+15,点石满堂得牛魔,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946265,试问指数基金的基民们卖出基金兑现了吗？,zssh000001,上证指数吧,3.3531E+15,有自信的飞雪语8,5,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946259,今天跌100个点,zssh000001,上证指数吧,3.73205E+15,总舵主龙哥二少,5,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946212,所谓的牛市，啥都吃不到，反倒自己成为牛了,zssh000001,上证指数吧,1.57532E+15,二院院长,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946148,东信和平天银机电,zssh000001,上证指数吧,8.09634E+15,祝我天天中新股,4,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946111,走熊了,zssh000001,上证指数吧,3.33421E+15,股友1663y359D1,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946099,大盘没放量啊，还得跌,zssh000001,上证指数吧,1.60409E+15,神通无极,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946073,稳，没有暴涨只有暴跌,zssh000001,上证指数吧,1.33924E+15,坚韧的泡泡,3,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594946016,打扰下跌估计在3400点左右！然后再走上升！现在卖了观望！！,zssh000001,上证指数吧,8.04209E+15,笑眯眯的牛牛牛牛,1,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594945967,最近手里要空仓保留资金等待机会,zssh000001,上证指数吧,6.09844E+15,有毅力的兰齐4,2,0,0,2025/9/4 11:17,2025/9/4 11:17,FALSE,FALSE
1594945927,为什么啊大牛涨时候不带我？？？,zssh000001,上证指数吧,9.06445E+15,炒股养家深圳分家,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594871107,这波回调估计很深，该保利润的保，该割肉的割,zssh000001,上证指数吧,8.65609E+15,深夜崛起,297,1,7,2025/9/4 10:32,2025/9/4 11:16,FALSE,FALSE
1594945824,科技板块拉指数涨，科技板块砸指数跌，自娱自乐！,zssh000001,上证指数吧,9.99136E+15,超短线芒果帮,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945779,奔3600去了，已空仓下了软件安心工作,zssh000001,上证指数吧,6.31231E+15,喜气洋洋的魏老三,5,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594784699,有本事就再杀到3000,zssh000001,上证指数吧,3.81631E+15,红耐森,437,0,14,2025/9/4 9:51,2025/9/4 11:16,FALSE,FALSE
1594945719,本次牛市就此结束,zssh000001,上证指数吧,9.68602E+15,沪27104504416699,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945680,上次中信喊大家接盘大盘股就是开始放空期指了，其心险恶让大家远离小盘股，炒大盘股，,zssh000001,上证指数吧,1.20103E+15,心细如发的龚日轩,6,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945678,半天时间上证指数掉了70多点创业板跌了100点继续空仓等待各位,zssh000001,上证指数吧,9.06509E+15,AGPDX,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945618,最好的结果3700止跌，大概率跌破,zssh000001,上证指数吧,3.74338E+15,九九九九九九九九五,1,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945604,价跌量升，是资金大撤退了，快跑啊,zssh000001,上证指数吧,5.80704E+15,韭菜n,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945548,短暂的牛市结束了,zssh000001,上证指数吧,8.92602E+15,心细如尘的董莉萍,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945482,头部明显，太不给力了啊？,zssh000001,上证指数吧,8.69637E+15,下海揽月,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945478,大哥你要不要这样，跌成这个鸟样子,zssh000001,上证指数吧,1.43343E+15,冰心劫,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945422,没有最低，只有更低！！！,zssh000001,上证指数吧,9.15501E+15,被逼当股东,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945399,哈哈，任务完成，其他都不重要了，砸吧砸吧，,zssh000001,上证指数吧,5.15149E+15,股友l32I219939,4,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945395,M头见顶了吗？,zssh000001,上证指数吧,6.16001E+15,股友T55n903787,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945306,转战北交所无锡晶海，潜力无限！,zssh000001,上证指数吧,8.63711E+15,dhwshm,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594915326,那些吹牛x的财经博主都闭嘴了，市场回到了最初熟悉的模样,zssh000001,上证指数吧,2.46331E+15,纳兰特烦恼,194,1,5,2025/9/4 10:55,2025/9/4 11:16,FALSE,FALSE
1594945158,cpo等科技板块涨幅这么大回调也就算了，这波牛市没涨的也跟着回调已经发到4.7号,zssh000001,上证指数吧,9.24131E+15,炒股养家的小迷弟,6,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945016,3888.6要突破，估计需要点时间。现在只希望别调整的太深,zssh000001,上证指数吧,2.58105E+15,赚点养老金,6,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594945019,熟悉的场景又回来了，大跌猛跌,zssh000001,上证指数吧,7.25335E+15,我已经清仓,8,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594944993,大盘要涨上去至少有两只券商股涨停,zssh000001,上证指数吧,4.38009E+15,卢舍那5,5,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1590786528,疑似筑顶完毕，待今日确认！,zssh000001,上证指数吧,5.19409E+15,君隆寶,15693,45,154,2025/8/28 6:05,2025/9/4 11:16,TRUE,FALSE
1594937857,美联储九月降息几成定局，对A股市场的影响及历史表现分析一、美联储近期降息情况根据,zssh000001,上证指数吧,7.91109E+15,Moooooooore,605,3,3,2025/9/4 11:11,2025/9/4 11:16,FALSE,FALSE
1594944653,又是过剩产能在拉赶顶，下一个大跌品种新能源,zssh000001,上证指数吧,4.88231E+15,股友1ITWTL,6,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594944596,打水漂了,zssh000001,上证指数吧,2.40356E+15,奈何桥头等下,3,0,0,2025/9/4 11:16,2025/9/4 11:16,FALSE,FALSE
1594931078,感觉下不去了,zssh000001,上证指数吧,5.09041E+15,超淘气的基,51,0,2,2025/9/4 11:06,2025/9/4 11:16,FALSE,FALSE
1594944447,今天牛被噶了,zssh000001,上证指数吧,8.73509E+15,lzz19860384,1,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944446,接下来会有好多股跌的惨不忍睹，那就是机会,zssh000001,上证指数吧,6.09844E+15,有毅力的兰齐4,5,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944425,今天拉不回来就三只乌鸦了,zssh000001,上证指数吧,9.36533E+15,黑马草上飘,6,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944394,分时小双低即将构成了，哥们，加油今日拉红回调结束！！！,zssh000001,上证指数吧,3.81959E+15,数据与概率,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944388,割肉跑了，现在看没有底！服！,zssh000001,上证指数吧,6.33202E+15,完美的陆梁水,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944373,3700点，兄弟们守住，我先撤,zssh000001,上证指数吧,5.27608E+15,传说級韭菜,1,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944353,又又又又又又又又又又600亿+出逃，一天天的，跌5%超250+，这真的是牛市吗？,zssh000001,上证指数吧,4.83204E+15,万年三千老龟,5,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1593877293,今天股指收盘3858点，不低啊，怎么股市的哀嚎一片？上个星期五股指是收盘3857,zssh000001,上证指数吧,7.74659E+15,股友wc0foa,205,0,8,2025/9/2 20:45,2025/9/4 11:15,FALSE,FALSE
1594944285,今天说，三只乌鸦，不会被平台警告吧？,zssh000001,上证指数吧,1.1374E+15,股友633551w19V,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944260,还是那句话家贼,zssh000001,上证指数吧,7.89005E+15,玩玩数123,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944252,继续等待大盘调整到3500点左右,zssh000001,上证指数吧,9.06509E+15,AGPDX,3,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944220,$上证指数(SH000001)$,zssh000001,上证指数吧,2.67009E+15,牛牛进宝财,27,0,0,2025/9/4 11:15,2025/9/4 11:15,TRUE,FALSE
1594944214,2万亿的融资盘，该不会对这个下手，不计成本做空？,zssh000001,上证指数吧,3.84737E+15,炒股乱我道心,8,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944198,有实力的在涨，没实力的在跌，还有好多少量现金试水的,zssh000001,上证指数吧,5.66208E+15,股友5K5Z655998,6,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594934591,这是在倒车接人吗？,zssh000001,上证指数吧,9.24105E+15,可乐加冰,37,0,1,2025/9/4 11:08,2025/9/4 11:15,FALSE,FALSE
1594944126,打到3400，我想看到3400,zssh000001,上证指数吧,8.6484E+15,股友a5699860y5,2,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594944060,快跌啊，跌100点就抄你。,zssh000001,上证指数吧,3.59411E+15,神经交易猿,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943912,今年顶以显；38.886,zssh000001,上证指数吧,6.62209E+15,股友w388M99376,3,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943624,是不是有一种说法是破20日线就不是牛市了,zssh000001,上证指数吧,3.40033E+15,极速snail,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943605,那点钱打水漂,zssh000001,上证指数吧,2.40356E+15,奈何桥头等下,8,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943585,韭菜们：天天玩阴。还指望？别做梦，该醒醒了。指数跃80个点，还有三千多个胶长疯。,zssh000001,上证指数吧,1.26234E+15,格力保卫战,2,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943557,别幻想了，加速出货，下午三个点都不一定打的住，没亏太多就跑吧,zssh000001,上证指数吧,3.35437E+15,红色飞刀,3,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943556,今天暴跌，说明大盘开始，下跌，这轮行情基本结束！,zssh000001,上证指数吧,6.27509E+15,用放光忙,3,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943555,先看调整到3680,zssh000001,上证指数吧,2.81534E+15,FIREARTH,3,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594281890,A股：沪指再度跳水下跌，原因是什么？两市大幅缩量，要调整了？,zssh000001,上证指数吧,2.6471E+15,股海玫瑰,63408,111,166,2025/9/3 11:53,2025/9/4 11:15,TRUE,FALSE
1594943531,融资的都报了没？,zssh000001,上证指数吧,4.24609E+15,冷酷无情1010,2,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943407,牛市结束，机构3400成本震荡出货,zssh000001,上证指数吧,6.31231E+15,喜气洋洋的魏老三,4,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943395,做空大机遇,zssh000001,上证指数吧,3.67464E+15,股友s9Y3eO,6,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594633035,30w实战记录每天战绩（第33天）总资产:49w当日参考盈亏+3080目前持有:,zssh000001,上证指数吧,5.47701E+15,老谭淘金,2021,2,5,2025/9/3 21:27,2025/9/4 11:15,TRUE,FALSE
1594943276,这种还不明白吗,zssh000001,上证指数吧,8.69131E+15,炒股养家6月12,24,0,0,2025/9/4 11:15,2025/9/4 11:15,TRUE,FALSE
1594918910,股价涨高了就跌！股价跌多了就涨！股市规律！风水轮流转！重点关注业绩增长的央国企滞,zssh000001,上证指数吧,9.31613E+15,价低出牛股,35,0,2,2025/9/4 10:57,2025/9/4 11:15,FALSE,FALSE
1594888761,下午翻红，阁下该如何应对,zssh000001,上证指数吧,7.37431E+15,妈祖您保佑,183,0,5,2025/9/4 10:41,2025/9/4 11:15,FALSE,FALSE
1594943231,大盘继续跌，看3650左右止跌,zssh000001,上证指数吧,4.60331E+15,细致的盛古力娜扎,5,0,0,2025/9/4 11:15,2025/9/4 11:15,FALSE,FALSE
1594943109,高价高位股在高处游光找接盘，低位股百花齐放。,zssh000001,上证指数吧,7.88402E+15,股友ZCiKcW,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594943101,才60点，下午继续跌,zssh000001,上证指数吧,2.10204E+15,等红走绿,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594943084,还有说牛市的不,zssh000001,上证指数吧,3.8091E+15,牛转乾坤小李,4,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594943063,今天红的都是小市值股,zssh000001,上证指数吧,9.35136E+15,基民MTmFOB,1,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594943044,就这还想涨，4.7进来的护盘资金都跑完了,zssh000001,上证指数吧,4.22343E+15,清欢度,87,0,0,2025/9/4 11:14,2025/9/4 11:14,TRUE,FALSE
1594942924,三天把上半年赚的全部吐出去,zssh000001,上证指数吧,6.13738E+15,基民290290X21f,8,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942917,今天是要破3700吗,zssh000001,上证指数吧,7.73032E+15,平常人做平常事,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942895,心疼八月底开户的朋友,zssh000001,上证指数吧,9.31908E+15,股友2EU5857766,6,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942872,TM的吓死人了,zssh000001,上证指数吧,1.41432E+15,基民YcIvdo,7,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942871,希望在第一个支撑位3714点附近启稳。,zssh000001,上证指数吧,2.07532E+15,V战天地斗苍穹V,11,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942825,这一波估计得调到3700附近的缺口,zssh000001,上证指数吧,6.81406E+15,IO连接器,12,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942777,股市萝卜蹲，银行蹲银行蹲，银行蹲完半导体蹲；半导体蹲半导体蹲，半导体蹲完汽车蹲；,zssh000001,上证指数吧,4.54236E+15,着不了急的树懒,7,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942685,机构每天卖出上仟亿，大盘怎么涨？,zssh000001,上证指数吧,2.46912E+15,股友557276ri10,7,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942666,中国船舶,zssh000001,上证指数吧,1.3274E+15,多财高升de周伯通,5,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942647,今天到3705明天可能更低，到3650附近了，下跌趋势没有改变任何反弹都是诱多,zssh000001,上证指数吧,4.48632E+15,大霄的八十八姥姥,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942603,新来的散户朋友还好吗,zssh000001,上证指数吧,3.31109E+15,波段T哥,10,0,0,2025/9/4 11:14,2025/9/4 11:14,TRUE,FALSE
1594923497,销户了，再炒下去，贷款都还不上了，不要在股市做发财梦,zssh000001,上证指数吧,5.86921E+15,仓丶颉,35,1,0,2025/9/4 11:00,2025/9/4 11:14,FALSE,FALSE
1594942566,估计要回补3696和3702之间的跳空缺口,zssh000001,上证指数吧,2.64021E+15,好好哈哈哈黑乎乎,4,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942556,周线级别下跌，9月收大阴线。。。。,zssh000001,上证指数吧,9.32137E+15,豪爽大气的乔杰,6,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594906789,结束了牛市，,zssh000001,上证指数吧,1.08031E+15,A超级猎手,42,0,2,2025/9/4 10:51,2025/9/4 11:14,FALSE,FALSE
1594942425,最高点3888.60，言外之意拜拜咯，近期没得玩了,zssh000001,上证指数吧,4.36737E+15,仅代表个人看法,4,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942412,牛来了冲呀,zssh000001,上证指数吧,5.24535E+15,基民LWCgMT,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942404,几分欢喜几分愁，还好挽回点损失,601086,国芳集团吧,9.15806E+15,鑫哥研股道,22,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942386,压根没怎么涨的个股超跌的太多了，下跌六亲不认了,zssh000001,上证指数吧,9.50702E+15,勤勤恳恳做事,3,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942344,说好的牛呢？4000点呢？唱多的人呢？,zssh000001,上证指数吧,4.30803E+15,股友3GIGRB,6,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942331,3700有个缺口没补完。。。这种大阴柱，势必要去3700补缺口了,zssh000001,上证指数吧,2.72837E+15,绝战天下股,6,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942264,狂欢完了，该干嘛干嘛去吧,zssh000001,上证指数吧,3.92533E+15,股友OwGa1n,2,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942186,巜过热必然要矫正》,zssh000001,上证指数吧,3.89201E+15,幸福是欲望的停止,52,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942170,牛市真的来了吗,zssh000001,上证指数吧,9.60009E+15,Hegly,7,0,0,2025/9/4 11:14,2025/9/4 11:14,FALSE,FALSE
1594942132,$上证指数(SH000001)$,zssh000001,上证指数吧,3.49532E+15,浦东77号倒霉蛋,10,0,0,2025/9/4 11:14,2025/9/4 11:14,TRUE,FALSE
