ts_code,name,market,publisher,category,base_date,base_point,list_date
000857.SH,中证500医药,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20131106
000858.SH,中证500信息,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20131106
000859.CSI,国企一带一路,CSI,中证指数有限公司,主题指数,20131231,1000.0,20190516
000860.CSI,结构调整,CSI,中证指数有限公司,主题指数,20141231,1000.0,20180326
000861.CSI,央企创新,CSI,中证指数有限公司,主题指数,20121231,1000.0,20190516
000863.SH,CS精准医,SSE,中证指数有限公司,主题指数,20120629,1000.0,20150805
000865.SH,上海国企,SSE,中证指数有限公司,主题指数,20121231,1000.0,20160511
000867.SH,港中小企,SSE,中证指数有限公司,主题指数,20141114,3000.0,20150826
000869.SH,HK银行(HKD),SSE,中证指数有限公司,主题指数,20141114,3000.0,20160422
000888.SH,上证收益,SSE,中证指数有限公司,综合指数,20200721,3320.89,20201009
000891.CSI,新兴综指,CSI,中证指数有限公司,主题指数,20101231,1000.0,20170125
000894.CSI,中证100USD,CSI,中证指数有限公司,规模指数,20051230,1000.0,20240808
000901.SH,小康指数,SSE,中证指数有限公司,主题指数,20051230,1000.0,20100402
000902.CSI,中证流通,CSI,中证指数有限公司,综合指数,20051230,1000.0,20060227
000902.SH,中证流通(SH),SSE,中证指数有限公司,综合指数,20051230,1000.0,20060227
000903.SH,中证100,SSE,中证指数有限公司,规模指数,20051230,1000.0,20060529
000903USD210.CSI,中证100(全)USD,CSI,中证指数有限公司,规模指数,20051230,1000.0,20240808
000903USD220.CSI,中证100(净)USD,CSI,中证指数有限公司,规模指数,20051230,1000.0,20240808
000904.CSI,中证200,CSI,中证指数有限公司,规模指数,20041231,1000.0,20070115
000905.SH,中证500,SSE,中证指数有限公司,规模指数,20041231,1000.0,20070115
000906.SH,中证800,SSE,中证指数有限公司,规模指数,20041231,1000.0,20070115
000907.CSI,中证700,CSI,中证指数有限公司,规模指数,20041231,1000.0,20070115
000907.SH,中证700(SH),SSE,中证指数有限公司,规模指数,20041231,1000.0,20070115
000908.CSI,300能源,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000909.CSI,300材料,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000910.CSI,300工业,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000911.CSI,300可选,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000912.CSI,300消费,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000913.SH,300医药,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000914.SH,300金融,SSE,中证指数有限公司,主题指数,20041231,1000.0,20070702
000915.CSI,沪深300信息,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000915.SH,沪深300信息(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000916.CSI,沪深300通信,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000916.SH,沪深300电信(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000917.CSI,300公用,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20070702
000918.CSI,300成长,CSI,中证指数有限公司,风格指数,20041231,1000.0,20080121
000919.CSI,300价值,CSI,中证指数有限公司,风格指数,20041231,1000.0,20080121
000920.CSI,沪深300R成长,CSI,中证指数有限公司,风格指数,20041231,1000.0,20080121
000920.SH,沪深300R成长(SH),SSE,中证指数有限公司,风格指数,20041231,1000.0,20080121
000921.CSI,沪深300R价值,CSI,中证指数有限公司,风格指数,20041231,1000.0,20080121
000921.SH,沪深300R价值(SH),SSE,中证指数有限公司,风格指数,20041231,1000.0,20080121
000922.CSI,中证红利,CSI,中证指数有限公司,策略指数,20041231,1000.0,20080526
000922CNY020.CSI,中证红利净收益,CSI,中证指数有限公司,策略指数,20041231,1000.0,20231207
000925.CSI,基本面50,CSI,中证指数有限公司,策略指数,20041231,1000.0,20090226
000926.CSI,中证央企,CSI,中证指数有限公司,主题指数,20081231,1000.0,20090330
000926.SH,中证央企(SH),SSE,中证指数有限公司,主题指数,20081231,1000.0,20090330
000927.CSI,央企100,CSI,中证指数有限公司,主题指数,20081231,1000.0,20090330
000927.SH,央企100(SH),SSE,中证指数有限公司,主题指数,20081231,1000.0,20090330
000928.SH,800能源,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000929.CSI,800材料,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000929.SH,800材料,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000930.CSI,800工业,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000930.SH,800工业,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000931.CSI,800可选,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000932.SH,800消费,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000933.SH,800医药,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000934.SH,800金地,SSE,中证指数有限公司,主题指数,20041231,1000.0,20090703
000935.SH,800信息,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000936.CSI,800通信,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000936.SH,800通信(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000937.CSI,800公用,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000937.SH,800公用(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20090703
000938.CSI,中证民企,CSI,中证指数有限公司,主题指数,20090630,1000.0,20090825
000938.SH,中证民企(SH),SSE,中证指数有限公司,主题指数,20090630,1000.0,20090825
000939.CSI,民企成长,CSI,中证指数有限公司,主题指数,20131213,1000.0,20090825
000940.CSI,财富大盘,CSI,中证指数有限公司,策略指数,20041231,1000.0,20090925
000941.CSI,新能源,CSI,中证指数有限公司,主题指数,20081231,1000.0,20091028
000941.SH,新能源(SH),SSE,中证指数有限公司,主题指数,20081231,1000.0,20091028
000942.CSI,内地消费,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000942.SH,内地消费(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000943.CSI,新基建50,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000943.SH,新基建50(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000944.CSI,内地资源,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000945.CSI,内地运输,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000945.SH,内地运输(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000947.CSI,内地银行,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000947.SH,内地银行(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000948.CSI,内地地产,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000948.SH,内地地产(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000949.CSI,中证农业,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000949.SH,中证农业(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20091028
000950.CSI,300基建,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000951.CSI,300银行,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
000952.CSI,300地产,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20091028
000953.CSI,中证地企,CSI,中证指数有限公司,主题指数,20090630,1000.0,20100209
000953.SH,中证地企(SH),SSE,中证指数有限公司,主题指数,20090630,1000.0,20100209
000954.CSI,地企100,CSI,中证指数有限公司,主题指数,20090630,1000.0,20100209
000954.SH,地企100(SH),SSE,中证指数有限公司,主题指数,20090630,1000.0,20100209
000955.CSI,中证国企,CSI,中证指数有限公司,主题指数,20090630,1000.0,20100209
000955.SH,中证国企(SH),SSE,中证指数有限公司,主题指数,20090630,1000.0,20100209
000956.CSI,国企200,CSI,中证指数有限公司,主题指数,20090630,1000.0,20100209
000956.SH,国企200(SH),SSE,中证指数有限公司,主题指数,20090630,1000.0,20100209
000957.CSI,300运输,CSI,中证指数有限公司,二级行业指数,20041231,1000.0,20100317
000958.CSI,创业成长,CSI,中证指数有限公司,主题指数,20091231,1000.0,20100324
000959.CSI,银河99,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100209
000961.CSI,中证上游,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100416
000962.CSI,中证中游,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100416
000962.SH,中证中游(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20100416
000963.CSI,中证下游,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100416
000964.CSI,中证新兴,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100430
000965.CSI,基本200,CSI,中证指数有限公司,策略指数,20041231,1000.0,20100602
000965.SH,基本200(SH),SSE,中证指数有限公司,策略指数,20041231,1000.0,20100602
000966.CSI,基本400,CSI,中证指数有限公司,策略指数,20041231,1000.0,20100602
000967.CSI,基本600,CSI,中证指数有限公司,策略指数,20041231,1000.0,20100602
000967.SH,基本600(SH),SSE,中证指数有限公司,策略指数,20041231,1000.0,20100602
000968.CSI,300周期,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100528
000968.SH,300周期(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20100528
000969.CSI,300非周,CSI,中证指数有限公司,主题指数,20041231,1000.0,20100528
000970.CSI,ESG40,CSI,中证指数有限公司,主题指数,20100630,1000.0,20100917
000970.SH,ESG40(SH),SSE,中证指数有限公司,主题指数,20100630,1000.0,20100917
000971.CSI,等权90,CSI,中证指数有限公司,策略指数,20031231,1000.0,20101202
000972.CSI,300沪市,CSI,中证指数有限公司,主题指数,20041231,1000.0,20101202
000972.SH,300沪市(SH),SSE,中证指数有限公司,主题指数,20041231,1000.0,20101202
000973.SH,技术领先(退市),SSE,中证指数有限公司,主题指数,20031231,1000.0,20110104
000974.SH,800金融,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20130509
000975.CSI,钱江30,CSI,中证指数有限公司,主题指数,20091231,1000.0,20140102
000976.SH,新华金牛(退市),SSE,中证指数有限公司,主题指数,20041231,1000.0,20140218
000977.CSI,内地低碳,CSI,中证指数有限公司,主题指数,20100630,1000.0,20110121
000978.CSI,医药100,CSI,中证指数有限公司,主题指数,20041231,1000.0,20110318
000979.CSI,大宗商品,CSI,中证指数有限公司,主题指数,20041231,1000.0,20110822
000980.CSI,中证超大,CSI,中证指数有限公司,规模指数,20041231,1000.0,20110510
000980.SH,中证超大(SH),SSE,中证指数有限公司,规模指数,20041231,1000.0,20110510
000981.CSI,300分层,CSI,中证指数有限公司,策略指数,20041231,1000.0,20110613
000981.SH,300分层(SH),SSE,中证指数有限公司,策略指数,20041231,1000.0,20110613
000982.SH,500等权,SSE,中证指数有限公司,策略指数,20041231,1000.0,20110613
000983.CSI,智能资产(退市),CSI,中证指数有限公司,主题指数,20060630,1000.0,20110617
000984.CSI,300等权,CSI,中证指数有限公司,策略指数,20041231,1000.0,20110802
000985.CSI,中证全指,CSI,中证指数有限公司,规模指数,20041231,1000.0,20110802
000985.SH,中证全指(SH),SSE,中证指数有限公司,规模指数,20041231,1000.0,20110802
000985USD210.CSI,中证全指(全)USD,CSI,中证指数有限公司,规模指数,20041231,1000.0,20240809
000985USD220.CSI,中证全指(净)USD,CSI,中证指数有限公司,规模指数,20041231,1000.0,20240809
000985USD310.CSI,中证全指(全)USD(CNH),CSI,中证指数有限公司,规模指数,20041231,1000.0,20240809
000985USD320.CSI,中证全指(净)USD(CNH),CSI,中证指数有限公司,规模指数,20041231,1000.0,20240809
000986.SH,全指能源,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000987.SH,全指材料,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000988.CSI,全指工业,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000988.SH,全指工业(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000989.SH,全指可选,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000990.CSI,全指消费,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000991.SH,全指医药,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000992.SH,金融地产,SSE,中证指数有限公司,主题指数,20041231,1000.0,20110802
000993.SH,全指信息,SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000994.CSI,全指通信,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000994.SH,全指通信(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000995.CSI,全指公用,CSI,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000995.SH,全指公用(SH),SSE,中证指数有限公司,一级行业指数,20041231,1000.0,20110802
000996.SH,领先行业(退市),SSE,中证指数有限公司,主题指数,20041231,1000.0,20110802
000997.SH,大消费(退市),SSE,中证指数有限公司,主题指数,20041231,1000.0,20111111
000998.CSI,中证TMT,CSI,中证指数有限公司,主题指数,20110630,1000.0,20111108
000999.SH,两岸三地,SSE,中证指数有限公司,规模指数,20041231,1000.0,20100118
001010.CJ,煤炭(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001011.CJ,油气石化(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001012.CJ,非金属材料(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001013.CJ,化学品(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001014.CJ,金属材料及矿业(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001015.CJ,纸类及包装(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001016.CJ,电力及新能源设备(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001017.CJ,机械设备(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001018.CJ,建筑产品(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001019.CJ,建筑工程(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001020.CJ,国防军工(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001021.CJ,交通运输(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
001022.CJ,环保(长江),OTH,长江证券股份有限公司,一级行业指数,20021231,1000.0,20200910
